treeID,treeRatio_branch2height,treeRatio_CL_dim,treeAvg_crown_radius,treeDbh,treeRatio_dbh_th,treeRatio_dbh_volume,treeRatio_dbh_minsrad,treeStem_taper,treeStem_length,treeRatio_slength_theight,treeAngleX,treeAngleY,treeAngleZ,treeStem_volume,treeVolume8010,treeRatio_maxcdim_height,treeRatio_clength_volume,treeRatio_volume_area ,treeRatio_volume_height,treeRatio_volume_diameter,treeCrown_start_height  ,treeRatio_csh_th,treeLcl,treeRatio_lcl_th,treeCd_xy,treeCcd_xy,treeCd_xz,treeCcd_xz,treeCd_yz,treeCcd_yz,treeRatio_lcl_cdxy,treeRatio_cdxy_th,treeRatio_cdxy_ccdxy,treeRatio_cdxz_ccdxz,treeRatio_cdyz_ccdyz,branchLength,branchRadius,branchVolume,branchAxisX,branchAxisY,branchAxisZ,branchAngleX,branchAngleY,branchAngleZ,branchAngle2parent,branchRatio_2p_length,branchRatio_2p_volume,branchRatio_length2volume,branchRatio_2p_radius,branchAvg_dist_child ,cylinderID,cylinderPosInBranch,cylinderParentCylID,cylinderChildCyID,cylinderStartX,cylinderStartY,cylinderStartZ,cylinderAxisX,cylinderAxisY,cylinderAxisZ,cylinderLength,cylinderRadius,cylinderAngleX,cylinderAngleY,cylinderAngleZ,cylinderAngle2parent,cylinderRatio_length2bl,cylinderRatio_radius2bl,cylinderVolume,cylinderRatio_volume2pv
2023-01-09_17_2_18_000000,77.13634,1.441709577,2.934722222,0.220692606,0.019333082,8.02E-05,0,0.0627,1.9,0.166443527,0.955316618,0.955316618,0.955316618,0.10466087,46.93494762,0.578172252,0.541855182,80.4967335,240.9824574,416.8004545,1.9,0.166443527,9.51528321,0.833556473,5.51,5.88,11.41528321,5.51,11.41528321,5.88,1.726911653,0.482686229,0.93707483,2.07173924,1.941374696,3.160225,0.0321,0.010230054,0.322961994,-0.861271257,-0.3923103,1.241938795,2.608562479,1.97393823,0.771083694,0.647264519,0.783389581,308.915758,1.140895032,1.361991709,4898,15,4897,4899,0.87907,-2.2341,-2.6958,0.63366,-0.73833,-0.23095,0.12721,0.0321,0.884518752,2.401390424,1.803850995,0.275784338,0.533531854,0.134630709,0.000411795,0.475125121
2023-01-09_17_2_18_000000,77.13634,1.441709577,2.934722222,0.220692606,0.019333082,8.02E-05,0,0.0627,1.9,0.166443527,0.955316618,0.955316618,0.955316618,0.10466087,46.93494762,0.578172252,0.541855182,80.4967335,240.9824574,416.8004545,1.9,0.166443527,9.51528321,0.833556473,5.51,5.88,11.41528321,5.51,11.41528321,5.88,1.726911653,0.482686229,0.93707483,2.07173924,1.941374696,3.160225,0.0321,0.010230054,0.322961994,-0.861271257,-0.3923103,1.241938795,2.608562479,1.97393823,0.771083694,0.647264519,0.783389581,308.915758,1.140895032,1.361991709,4899,16,4898,4900,0.9082,-2.3308,-2.7238,0.036298,-0.89258,-0.44942,0.15972,0.0321,1.534490259,2.67383652,2.03691357,0.666780211,0.669882146,0.134630709,0.000517034,1.25556167
2023-01-09_17_2_18_000000,77.13634,1.441709577,2.934722222,0.220692606,0.019333082,8.02E-05,0,0.0627,1.9,0.166443527,0.955316618,0.955316618,0.955316618,0.10466087,46.93494762,0.578172252,0.541855182,80.4967335,240.9824574,416.8004545,1.9,0.166443527,9.51528321,0.833556473,5.51,5.88,11.41528321,5.51,11.41528321,5.88,1.726911653,0.482686229,0.93707483,2.07173924,1.941374696,3.160225,0.0321,0.010230054,0.322961994,-0.861271257,-0.3923103,1.241938795,2.608562479,1.97393823,0.771083694,0.647264519,0.783389581,308.915758,1.140895032,1.361991709,4900,17,4899,4901,0.86976,-2.4271,-2.7602,-0.7806,-0.59066,-0.2044,0.17721,0.0321,2.466424672,2.202674694,1.776647581,0.93881878,0.743237009,0.134630709,0.000573652,1.109504132
2023-01-09_17_2_18_000000,77.13634,1.441709577,2.934722222,0.220692606,0.019333082,8.02E-05,0,0.0627,1.9,0.166443527,0.955316618,0.955316618,0.955316618,0.10466087,46.93494762,0.578172252,0.541855182,80.4967335,240.9824574,416.8004545,1.9,0.166443527,9.51528321,0.833556473,5.51,5.88,11.41528321,5.51,11.41528321,5.88,1.726911653,0.482686229,0.93707483,2.07173924,1.941374696,3.160225,0.0321,0.010230054,0.322961994,-0.861271257,-0.3923103,1.241938795,2.608562479,1.97393823,0.771083694,0.647264519,0.783389581,308.915758,1.140895032,1.361991709,4901,18,4900,4902,0.90884,-2.5013,-2.7783,0.18646,-0.95862,-0.2151,0.055119,0.0321,1.383237439,2.852931706,1.787591913,1.087570234,0.231174768,0.134630709,0.000178427,0.311037752
2023-01-09_17_2_18_000000,77.13634,1.441709577,2.934722222,0.220692606,0.019333082,8.02E-05,0,0.0627,1.9,0.166443527,0.955316618,0.955316618,0.955316618,0.10466087,46.93494762,0.578172252,0.541855182,80.4967335,240.9824574,416.8004545,1.9,0.166443527,9.51528321,0.833556473,5.51,5.88,11.41528321,5.51,11.41528321,5.88,1.726911653,0.482686229,0.93707483,2.07173924,1.941374696,3.160225,0.0321,0.010230054,0.322961994,-0.861271257,-0.3923103,1.241938795,2.608562479,1.97393823,0.771083694,0.647264519,0.783389581,308.915758,1.140895032,1.361991709,4902,19,4901,0,0.93453,-2.5222,-2.7819,0.89548,-0.44292,0.044146,0.018809,0.0321,0.46129938,2.029646457,1.526636228,0.949527164,0.078886885,0.134630709,6.09E-05,0.341243491
2023-01-09_17_2_18_000000,77.13634,1.441709577,2.934722222,0.220692606,0.019333082,8.02E-05,0,0.0627,1.9,0.166443527,0.955316618,0.955316618,0.955316618,0.10466087,46.93494762,0.578172252,0.541855182,80.4967335,240.9824574,416.8004545,1.9,0.166443527,9.51528321,0.833556473,5.51,5.88,11.41528321,5.51,11.41528321,5.88,1.726911653,0.482686229,0.93707483,2.07173924,1.941374696,1.705965,0.021331786,0.002485876,-0.181469326,-0.981082572,0.06742308,1.753276706,2.94677286,1.503322059,0.70645547,0.34940886,0.190361575,686.2631459,0.758172222,1.268493497,4903,1,1696,4904,0.28238,-0.77371,-1.865,-0.050368,-0.22854,-0.97223,0.071382,0.025571,1.621185682,1.801374215,2.905377405,1.699254918,0.299383467,0.10724741,0.000146634,0.53267322
2023-01-09_17_2_18_000000,77.13634,1.441709577,2.934722222,0.220692606,0.019333082,8.02E-05,0,0.0627,1.9,0.166443527,0.955316618,0.955316618,0.955316618,0.10466087,46.93494762,0.578172252,0.541855182,80.4967335,240.9824574,416.8004545,1.9,0.166443527,9.51528321,0.833556473,5.51,5.88,11.41528321,5.51,11.41528321,5.88,1.726911653,0.482686229,0.93707483,2.07173924,1.941374696,1.705965,0.021331786,0.002485876,-0.181469326,-0.981082572,0.06742308,1.753276706,2.94677286,1.503322059,0.70645547,0.34940886,0.190361575,686.2631459,0.758172222,1.268493497,4904,2,4903,4905,0.26199,-0.7645,-1.9353,-0.30253,-0.16518,0.93872,0.090414,0.025535,1.878141605,1.736736501,0.351904128,2.605405007,0.379205637,0.107096422,0.000185207,1.263057934
2023-01-09_17_2_18_000000,77.13634,1.441709577,2.934722222,0.220692606,0.019333082,8.02E-05,0,0.0627,1.9,0.166443527,0.955316618,0.955316618,0.955316618,0.10466087,46.93494762,0.578172252,0.541855182,80.4967335,240.9824574,416.8004545,1.9,0.166443527,9.51528321,0.833556473,5.51,5.88,11.41528321,5.51,11.41528321,5.88,1.726911653,0.482686229,0.93707483,2.07173924,1.941374696,1.705965,0.021331786,0.002485876,-0.181469326,-0.981082572,0.06742308,1.753276706,2.94677286,1.503322059,0.70645547,0.34940886,0.190361575,686.2631459,0.758172222,1.268493497,4905,3,4904,4906,0.23364,-0.78473,-1.885,-0.12631,-0.98001,0.15369,0.14125,0.019034,1.697444979,2.941321783,1.416494329,1.219236391,0.592417062,0.079830558,0.000160768,0.868042879
2023-01-09_17_2_18_000000,77.13634,1.441709577,2.934722222,0.220692606,0.019333082,8.02E-05,0,0.0627,1.9,0.166443527,0.955316618,0.955316618,0.955316618,0.10466087,46.93494762,0.578172252,0.541855182,80.4967335,240.9824574,416.8004545,1.9,0.166443527,9.51528321,0.833556473,5.51,5.88,11.41528321,5.51,11.41528321,5.88,1.726911653,0.482686229,0.93707483,2.07173924,1.941374696,1.705965,0.021331786,0.002485876,-0.181469326,-0.981082572,0.06742308,1.753276706,2.94677286,1.503322059,0.70645547,0.34940886,0.190361575,686.2631459,0.758172222,1.268493497,4906,4,4905,4907,0.2092,-0.92105,-1.8572,-0.22691,-0.96982,0.089228,0.095991,0.018878,1.7997,2.895286579,1.481449528,0.119986855,0.40259615,0.079176278,0.000107471,0.668488427
2023-01-09_17_2_18_000000,77.13634,1.441709577,2.934722222,0.220692606,0.019333082,8.02E-05,0,0.0627,1.9,0.166443527,0.955316618,0.955316618,0.955316618,0.10466087,46.93494762,0.578172252,0.541855182,80.4967335,240.9824574,416.8004545,1.9,0.166443527,9.51528321,0.833556473,5.51,5.88,11.41528321,5.51,11.41528321,5.88,1.726911653,0.482686229,0.93707483,2.07173924,1.941374696,1.705965,0.021331786,0.002485876,-0.181469326,-0.981082572,0.06742308,1.753276706,2.94677286,1.503322059,0.70645547,0.34940886,0.190361575,686.2631459,0.758172222,1.268493497,4907,5,4906,4908,0.19842,-1.0197,-1.8643,-0.031606,-0.94912,0.31332,0.22972,0.024963,1.602407637,2.821230261,1.252108795,0.299089152,0.963469362,0.104697395,0.00044972,4.184560792
2023-01-09_17_2_18_000000,77.13634,1.441709577,2.934722222,0.220692606,0.019333082,8.02E-05,0,0.0627,1.9,0.166443527,0.955316618,0.955316618,0.955316618,0.10466087,46.93494762,0.578172252,0.541855182,80.4967335,240.9824574,416.8004545,1.9,0.166443527,9.51528321,0.833556473,5.51,5.88,11.41528321,5.51,11.41528321,5.88,1.726911653,0.482686229,0.93707483,2.07173924,1.941374696,1.705965,0.021331786,0.002485876,-0.181469326,-0.981082572,0.06742308,1.753276706,2.94677286,1.503322059,0.70645547,0.34940886,0.190361575,686.2631459,0.758172222,1.268493497,4908,6,4907,4909,0.15998,-1.235,-1.7958,-0.12153,-0.92075,0.37074,0.1556,0.024276,1.692627597,2.740796859,1.190990302,0.110456629,0.652602441,0.101816047,0.00028808,0.640577218
2023-01-09_17_2_18_000000,77.13634,1.441709577,2.934722222,0.220692606,0.019333082,8.02E-05,0,0.0627,1.9,0.166443527,0.955316618,0.955316618,0.955316618,0.10466087,46.93494762,0.578172252,0.541855182,80.4967335,240.9824574,416.8004545,1.9,0.166443527,9.51528321,0.833556473,5.51,5.88,11.41528321,5.51,11.41528321,5.88,1.726911653,0.482686229,0.93707483,2.07173924,1.941374696,1.705965,0.021331786,0.002485876,-0.181469326,-0.981082572,0.06742308,1.753276706,2.94677286,1.503322059,0.70645547,0.34940886,0.190361575,686.2631459,0.758172222,1.268493497,4909,7,4908,4910,0.10681,-1.3472,-1.7195,-0.59353,-0.77789,0.20642,0.12704,0.023535,2.206234255,2.462097443,1.362881579,0.525839525,0.532818857,0.098708216,0.000221064,0.767370395
2023-01-09_17_2_18_000000,77.13634,1.441709577,2.934722222,0.220692606,0.019333082,8.02E-05,0,0.0627,1.9,0.166443527,0.955316618,0.955316618,0.955316618,0.10466087,46.93494762,0.578172252,0.541855182,80.4967335,240.9824574,416.8004545,1.9,0.166443527,9.51528321,0.833556473,5.51,5.88,11.41528321,5.51,11.41528321,5.88,1.726911653,0.482686229,0.93707483,2.07173924,1.941374696,1.705965,0.021331786,0.002485876,-0.181469326,-0.981082572,0.06742308,1.753276706,2.94677286,1.503322059,0.70645547,0.34940886,0.190361575,686.2631459,0.758172222,1.268493497,4910,8,4909,4911,0.029013,-1.4292,-1.6866,-0.8463,-0.29681,0.44236,0.015028,0.022849,2.579795376,1.872146355,1.112568439,0.601476487,0.063028981,0.095831062,2.46E-05,0.111497901
2023-01-09_17_2_18_000000,77.13634,1.441709577,2.934722222,0.220692606,0.019333082,8.02E-05,0,0.0627,1.9,0.166443527,0.955316618,0.955316618,0.955316618,0.10466087,46.93494762,0.578172252,0.541855182,80.4967335,240.9824574,416.8004545,1.9,0.166443527,9.51528321,0.833556473,5.51,5.88,11.41528321,5.51,11.41528321,5.88,1.726911653,0.482686229,0.93707483,2.07173924,1.941374696,1.705965,0.021331786,0.002485876,-0.181469326,-0.981082572,0.06742308,1.753276706,2.94677286,1.503322059,0.70645547,0.34940886,0.190361575,686.2631459,0.758172222,1.268493497,4911,9,4910,4912,0.027753,-1.4371,-1.6739,-0.35581,-0.92284,0.14752,0.1117,0.021933,1.934577623,2.746190095,1.422735704,0.875923873,0.468481315,0.091989263,0.00016881,6.848787141
2023-01-09_17_2_18_000000,77.13634,1.441709577,2.934722222,0.220692606,0.019333082,8.02E-05,0,0.0627,1.9,0.166443527,0.955316618,0.955316618,0.955316618,0.10466087,46.93494762,0.578172252,0.541855182,80.4967335,240.9824574,416.8004545,1.9,0.166443527,9.51528321,0.833556473,5.51,5.88,11.41528321,5.51,11.41528321,5.88,1.726911653,0.482686229,0.93707483,2.07173924,1.941374696,1.705965,0.021331786,0.002485876,-0.181469326,-0.981082572,0.06742308,1.753276706,2.94677286,1.503322059,0.70645547,0.34940886,0.190361575,686.2631459,0.758172222,1.268493497,4912,10,4911,4913,0.04694,-1.5124,-1.6503,0.43197,-0.82238,-0.37027,0.20886,0.019853,1.124122016,2.536373087,1.950094631,0.987710204,0.875980372,0.083265529,0.000258617,1.531998389
2023-01-09_17_2_18_000000,77.13634,1.441709577,2.934722222,0.220692606,0.019333082,8.02E-05,0,0.0627,1.9,0.166443527,0.955316618,0.955316618,0.955316618,0.10466087,46.93494762,0.578172252,0.541855182,80.4967335,240.9824574,416.8004545,1.9,0.166443527,9.51528321,0.833556473,5.51,5.88,11.41528321,5.51,11.41528321,5.88,1.726911653,0.482686229,0.93707483,2.07173924,1.941374696,1.705965,0.021331786,0.002485876,-0.181469326,-0.981082572,0.06742308,1.753276706,2.94677286,1.503322059,0.70645547,0.34940886,0.190361575,686.2631459,0.758172222,1.268493497,4913,11,4912,4914,0.11682,-1.6818,-1.7257,-0.12417,-0.98893,-0.081203,0.12957,0.019676,1.695287975,2.992677678,1.652089051,0.660468354,0.543429938,0.082523172,0.00015759,0.609355209
2023-01-09_17_2_18_000000,77.13634,1.441709577,2.934722222,0.220692606,0.019333082,8.02E-05,0,0.0627,1.9,0.166443527,0.955316618,0.955316618,0.955316618,0.10466087,46.93494762,0.578172252,0.541855182,80.4967335,240.9824574,416.8004545,1.9,0.166443527,9.51528321,0.833556473,5.51,5.88,11.41528321,5.51,11.41528321,5.88,1.726911653,0.482686229,0.93707483,2.07173924,1.941374696,1.705965,0.021331786,0.002485876,-0.181469326,-0.981082572,0.06742308,1.753276706,2.94677286,1.503322059,0.70645547,0.34940886,0.190361575,686.2631459,0.758172222,1.268493497,4914,12,4913,4915,0.1397,-1.8211,-1.7445,-0.27061,-0.96222,0.029986,0.11184,0.017889,1.844823469,2.865844609,1.540805775,0.186067239,0.46906849,0.07502831,0.00011244,0.713495437
2023-01-09_17_2_18_000000,77.13634,1.441709577,2.934722222,0.220692606,0.019333082,8.02E-05,0,0.0627,1.9,0.166443527,0.955316618,0.955316618,0.955316618,0.10466087,46.93494762,0.578172252,0.541855182,80.4967335,240.9824574,416.8004545,1.9,0.166443527,9.51528321,0.833556473,5.51,5.88,11.41528321,5.51,11.41528321,5.88,1.726911653,0.482686229,0.93707483,2.07173924,1.941374696,1.705965,0.021331786,0.002485876,-0.181469326,-0.981082572,0.06742308,1.753276706,2.94677286,1.503322059,0.70645547,0.34940886,0.190361575,686.2631459,0.758172222,1.268493497,4915,13,4914,4916,0.13394,-1.9615,-1.7322,-0.75772,-0.62188,-0.19779,0.10109,0.019532,2.43061127,2.241939324,1.769899675,0.647648901,0.423981881,0.081919222,0.000121158,1.077537371
2023-01-09_17_2_18_000000,77.13634,1.441709577,2.934722222,0.220692606,0.019333082,8.02E-05,0,0.0627,1.9,0.166443527,0.955316618,0.955316618,0.955316618,0.10466087,46.93494762,0.578172252,0.541855182,80.4967335,240.9824574,416.8004545,1.9,0.166443527,9.51528321,0.833556473,5.51,5.88,11.41528321,5.51,11.41528321,5.88,1.726911653,0.482686229,0.93707483,2.07173924,1.941374696,1.705965,0.021331786,0.002485876,-0.181469326,-0.981082572,0.06742308,1.753276706,2.94677286,1.503322059,0.70645547,0.34940886,0.190361575,686.2631459,0.758172222,1.268493497,4916,14,4915,0,0.031537,-2.0238,-1.7499,-0.037583,-0.97955,-0.19768,0.11648,0.015121,1.608388028,2.938989292,1.769786164,0.827473537,0.488529128,0.063419033,8.37E-05,0.690574855
2023-01-09_17_2_18_000000,77.13634,1.441709577,2.934722222,0.220692606,0.019333082,8.02E-05,0,0.0627,1.9,0.166443527,0.955316618,0.955316618,0.955316618,0.10466087,46.93494762,0.578172252,0.541855182,80.4967335,240.9824574,416.8004545,1.9,0.166443527,9.51528321,0.833556473,5.51,5.88,11.41528321,5.51,11.41528321,5.88,1.726911653,0.482686229,0.93707483,2.07173924,1.941374696,0.36014,0.015551,0.000273614,0.254548878,-0.331414069,0.908498532,1.31341514,1.90859828,0.431119406,0.789235773,0.07376242,0.02095259,1316.23515,0.552712107,1.207125102,4917,1,1698,4918,0.45922,-0.92135,-1.7568,0.69356,-0.39369,0.60331,0.19267,0.015551,0.804377365,1.975438604,0.923151359,0.507398767,0.808077843,0.065222497,0.00014638,0.309226245
2023-01-09_17_2_18_000000,77.13634,1.441709577,2.934722222,0.220692606,0.019333082,8.02E-05,0,0.0627,1.9,0.166443527,0.955316618,0.955316618,0.955316618,0.10466087,46.93494762,0.578172252,0.541855182,80.4967335,240.9824574,416.8004545,1.9,0.166443527,9.51528321,0.833556473,5.51,5.88,11.41528321,5.51,11.41528321,5.88,1.726911653,0.482686229,0.93707483,2.07173924,1.941374696,0.36014,0.015551,0.000273614,0.254548878,-0.331414069,0.908498532,1.31341514,1.90859828,0.431119406,0.789235773,0.07376242,0.02095259,1316.23515,0.552712107,1.207125102,4918,2,4917,0,0.61846,-0.96305,-1.626,-0.34318,-0.13913,0.92891,0.16747,0.015551,1.921096117,1.7103789,0.379342286,1.184048805,0.702386445,0.065222497,0.000127234,0.869206415
2023-01-09_17_2_18_000000,77.13634,1.441709577,2.934722222,0.220692606,0.019333082,8.02E-05,0,0.0627,1.9,0.166443527,0.955316618,0.955316618,0.955316618,0.10466087,46.93494762,0.578172252,0.541855182,80.4967335,240.9824574,416.8004545,1.9,0.166443527,9.51528321,0.833556473,5.51,5.88,11.41528321,5.51,11.41528321,5.88,1.726911653,0.482686229,0.93707483,2.07173924,1.941374696,0.870494,0.034477,0.003250683,0.883631989,-0.342136548,-0.31958894,0.487232385,1.919986055,1.896091972,0.984653193,0.178291065,0.248928397,267.788048,1.225378131,1.1751699,4919,1,1701,4920,0.66345,-1.026,-1.6983,0.68135,-0.7131,0.16507,0.08353,0.034477,0.821189757,2.364707764,1.404967136,0.674377203,0.350333431,0.144600092,0.000311926,1.484797419
2023-01-09_17_2_18_000000,77.13634,1.441709577,2.934722222,0.220692606,0.019333082,8.02E-05,0,0.0627,1.9,0.166443527,0.955316618,0.955316618,0.955316618,0.10466087,46.93494762,0.578172252,0.541855182,80.4967335,240.9824574,416.8004545,1.9,0.166443527,9.51528321,0.833556473,5.51,5.88,11.41528321,5.51,11.41528321,5.88,1.726911653,0.482686229,0.93707483,2.07173924,1.941374696,0.870494,0.034477,0.003250683,0.883631989,-0.342136548,-0.31958894,0.487232385,1.919986055,1.896091972,0.984653193,0.178291065,0.248928397,267.788048,1.225378131,1.1751699,4920,2,4919,4921,0.71813,-1.1263,-1.6652,0.58962,-0.3726,-0.71661,0.07747,0.034477,0.940212575,1.952603037,2.369719666,0.989455367,0.324917166,0.144600092,0.000289296,0.927451215
2023-01-09_17_2_18_000000,77.13634,1.441709577,2.934722222,0.220692606,0.019333082,8.02E-05,0,0.0627,1.9,0.166443527,0.955316618,0.955316618,0.955316618,0.10466087,46.93494762,0.578172252,0.541855182,80.4967335,240.9824574,416.8004545,1.9,0.166443527,9.51528321,0.833556473,5.51,5.88,11.41528321,5.51,11.41528321,5.88,1.726911653,0.482686229,0.93707483,2.07173924,1.941374696,0.870494,0.034477,0.003250683,0.883631989,-0.342136548,-0.31958894,0.487232385,1.919986055,1.896091972,0.984653193,0.178291065,0.248928397,267.788048,1.225378131,1.1751699,4921,3,4920,4922,0.78038,-1.15,-1.7015,0.75363,-0.3524,-0.55485,0.070105,0.034477,0.717230403,1.930930248,2.158978163,0.231761119,0.294027597,0.144600092,0.000261793,0.904930941
2023-01-09_17_2_18_000000,77.13634,1.441709577,2.934722222,0.220692606,0.019333082,8.02E-05,0,0.0627,1.9,0.166443527,0.955316618,0.955316618,0.955316618,0.10466087,46.93494762,0.578172252,0.541855182,80.4967335,240.9824574,416.8004545,1.9,0.166443527,9.51528321,0.833556473,5.51,5.88,11.41528321,5.51,11.41528321,5.88,1.726911653,0.482686229,0.93707483,2.07173924,1.941374696,0.870494,0.034477,0.003250683,0.883631989,-0.342136548,-0.31958894,0.487232385,1.919986055,1.896091972,0.984653193,0.178291065,0.248928397,267.788048,1.225378131,1.1751699,4922,4,4921,4923,0.83067,-1.1835,-1.7539,0.98537,-0.14424,-0.090752,0.088165,0.034477,0.171250731,1.715541579,1.661673583,0.566491052,0.369773099,0.144600092,0.000329234,1.25761358
2023-01-09_17_2_18_000000,77.13634,1.441709577,2.934722222,0.220692606,0.019333082,8.02E-05,0,0.0627,1.9,0.166443527,0.955316618,0.955316618,0.955316618,0.10466087,46.93494762,0.578172252,0.541855182,80.4967335,240.9824574,416.8004545,1.9,0.166443527,9.51528321,0.833556473,5.51,5.88,11.41528321,5.51,11.41528321,5.88,1.726911653,0.482686229,0.93707483,2.07173924,1.941374696,0.870494,0.034477,0.003250683,0.883631989,-0.342136548,-0.31958894,0.487232385,1.919986055,1.896091972,0.984653193,0.178291065,0.248928397,267.788048,1.225378131,1.1751699,4923,5,4922,4924,0.90442,-1.2029,-1.7842,0.84969,-0.34795,-0.39617,0.14935,0.034477,0.555393566,1.92618121,1.978139609,0.393934499,0.626389297,0.144600092,0.000557717,1.693982873
2023-01-09_17_2_18_000000,77.13634,1.441709577,2.934722222,0.220692606,0.019333082,8.02E-05,0,0.0627,1.9,0.166443527,0.955316618,0.955316618,0.955316618,0.10466087,46.93494762,0.578172252,0.541855182,80.4967335,240.9824574,416.8004545,1.9,0.166443527,9.51528321,0.833556473,5.51,5.88,11.41528321,5.51,11.41528321,5.88,1.726911653,0.482686229,0.93707483,2.07173924,1.941374696,0.870494,0.034477,0.003250683,0.883631989,-0.342136548,-0.31958894,0.487232385,1.919986055,1.896091972,0.984653193,0.178291065,0.248928397,267.788048,1.225378131,1.1751699,4924,6,4923,4925,1.0702,-1.2358,-1.8272,0.35931,0.059355,-0.93133,0.065684,0.034477,1.203268351,1.511406487,2.768841468,0.858443701,0.275485467,0.144600092,0.000245284,0.43979913
2023-01-09_17_2_18_000000,77.13634,1.441709577,2.934722222,0.220692606,0.019333082,8.02E-05,0,0.0627,1.9,0.166443527,0.955316618,0.955316618,0.955316618,0.10466087,46.93494762,0.578172252,0.541855182,80.4967335,240.9824574,416.8004545,1.9,0.166443527,9.51528321,0.833556473,5.51,5.88,11.41528321,5.51,11.41528321,5.88,1.726911653,0.482686229,0.93707483,2.07173924,1.941374696,0.870494,0.034477,0.003250683,0.883631989,-0.342136548,-0.31958894,0.487232385,1.919986055,1.896091972,0.984653193,0.178291065,0.248928397,267.788048,1.225378131,1.1751699,4925,7,4924,4926,1.1117,-1.1988,-1.905,0.73322,-0.57777,-0.35858,0.15428,0.034477,0.747756078,2.18678688,1.937540819,0.972648574,0.647066225,0.144600092,0.000576127,2.348821631
2023-01-09_17_2_18_000000,77.13634,1.441709577,2.934722222,0.220692606,0.019333082,8.02E-05,0,0.0627,1.9,0.166443527,0.955316618,0.955316618,0.955316618,0.10466087,46.93494762,0.578172252,0.541855182,80.4967335,240.9824574,416.8004545,1.9,0.166443527,9.51528321,0.833556473,5.51,5.88,11.41528321,5.51,11.41528321,5.88,1.726911653,0.482686229,0.93707483,2.07173924,1.941374696,0.870494,0.034477,0.003250683,0.883631989,-0.342136548,-0.31958894,0.487232385,1.919986055,1.896091972,0.984653193,0.178291065,0.248928397,267.788048,1.225378131,1.1751699,4926,8,4925,0,1.2264,-1.2384,-1.9687,0.9961,-0.016443,0.086709,0.18191,0.034477,0.088369099,1.587240035,1.48397848,0.783051952,0.762949293,0.144600092,0.000679306,1.179089966
2023-01-09_17_2_18_000000,77.13634,1.441709577,2.934722222,0.220692606,0.019333082,8.02E-05,0,0.0627,1.9,0.166443527,0.955316618,0.955316618,0.955316618,0.10466087,46.93494762,0.578172252,0.541855182,80.4967335,240.9824574,416.8004545,1.9,0.166443527,9.51528321,0.833556473,5.51,5.88,11.41528321,5.51,11.41528321,5.88,1.726911653,0.482686229,0.93707483,2.07173924,1.941374696,2.221991,0.029498688,0.006144839,0.382318103,-0.923537105,0.030200728,1.178492642,2.747999729,1.540591006,0.339422415,0.455099221,0.470554943,361.6028167,1.04843944,1.072587026,4927,1,1702,4928,0.87242,-1.2109,-1.4994,0.89128,-0.14046,0.43116,0.14527,0.025373,0.470644017,1.711721765,1.125020216,1.249240642,0.609277356,0.106416978,0.000293812,0.303739312
2023-01-09_17_2_18_000000,77.13634,1.441709577,2.934722222,0.220692606,0.019333082,8.02E-05,0,0.0627,1.9,0.166443527,0.955316618,0.955316618,0.955316618,0.10466087,46.93494762,0.578172252,0.541855182,80.4967335,240.9824574,416.8004545,1.9,0.166443527,9.51528321,0.833556473,5.51,5.88,11.41528321,5.51,11.41528321,5.88,1.726911653,0.482686229,0.93707483,2.07173924,1.941374696,2.221991,0.029498688,0.006144839,0.382318103,-0.923537105,0.030200728,1.178492642,2.747999729,1.540591006,0.339422415,0.455099221,0.470554943,361.6028167,1.04843944,1.072587026,4928,2,4927,4929,1.0019,-1.2314,-1.4368,0.52266,0.11012,0.8454,0.10781,0.025373,1.020828588,1.460452602,0.563483558,0.618295017,0.452166254,0.106416978,0.000218048,0.742135334
2023-01-09_17_2_18_000000,77.13634,1.441709577,2.934722222,0.220692606,0.019333082,8.02E-05,0,0.0627,1.9,0.166443527,0.955316618,0.955316618,0.955316618,0.10466087,46.93494762,0.578172252,0.541855182,80.4967335,240.9824574,416.8004545,1.9,0.166443527,9.51528321,0.833556473,5.51,5.88,11.41528321,5.51,11.41528321,5.88,1.726911653,0.482686229,0.93707483,2.07173924,1.941374696,2.221991,0.029498688,0.006144839,0.382318103,-0.923537105,0.030200728,1.178492642,2.747999729,1.540591006,0.339422415,0.455099221,0.470554943,361.6028167,1.04843944,1.072587026,4929,3,4928,4930,1.092,-1.186,-1.3308,0.66542,-0.73294,0.1415,0.11013,0.033189,0.842743152,2.393426133,1.428820335,1.173746248,0.461896573,0.139198087,0.000381104,1.747798203
2023-01-09_17_2_18_000000,77.13634,1.441709577,2.934722222,0.220692606,0.019333082,8.02E-05,0,0.0627,1.9,0.166443527,0.955316618,0.955316618,0.955316618,0.10466087,46.93494762,0.578172252,0.541855182,80.4967335,240.9824574,416.8004545,1.9,0.166443527,9.51528321,0.833556473,5.51,5.88,11.41528321,5.51,11.41528321,5.88,1.726911653,0.482686229,0.93707483,2.07173924,1.941374696,2.221991,0.029498688,0.006144839,0.382318103,-0.923537105,0.030200728,1.178492642,2.747999729,1.540591006,0.339422415,0.455099221,0.470554943,361.6028167,1.04843944,1.072587026,4930,4,4929,4931,1.1765,-1.2558,-1.3227,0.69029,-0.72332,-0.017482,0.13195,0.032929,0.808905455,2.379395827,1.588279237,0.161377647,0.553411903,0.138107621,0.000449486,1.17943091
